frame.time_relative,ip.src,ip.dst,_ws.col.protocol,tcp.seq,tcp.ack,tcp.nxtseq,_ws.col.info,mqtt.msg_text,tcp.payload
"18.294125000","192.168.146.187","192.168.146.97","MQTT","1885","5","2334","Publish Message [ecg], Publish Message [ecg], Publish Message [ecg], Publish Message [ecg], Publish Message [ecg], Publish Message [ecg][Malformed Packet]","{""data"": {""time"": ""13:00:07:666"", ""sig no"": 26, ""value"": 0.4849775}},{""data"": {""time"": ""13:00:07:721"", ""sig no"": 27, ""value"": 0.5020829}},{""data"": {""time"": ""13:00:07:775"", ""sig no"": 28, ""value"": 0.495964}},{""data"": {""time"": ""13:00:08:830"", ""sig no"": 29, ""value"": 0.4876631}},{""data"": {""time"": ""13:00:08:884"", ""sig no"": 30, ""value"": 0.4932784}},{""data"": {""time"": ""13:00:08:938"", ""sig no"": 31, ""value"": 0.4717937}}","304900036563677b2264617461223a207b2274696d65223a202231333a30303a30373a363636222c2022736967206e6f223a2032362c202276616c7565223a20302e343834393737357d7d304900036563677b2264617461223a207b2274696d65223a202231333a30303a30373a373231222c2022736967206e6f223a2032372c202276616c7565223a20302e353032303832397d7d304800036563677b2264617461223a207b2274696d65223a202231333a30303a30373a373735222c2022736967206e6f223a2032382c202276616c7565223a20302e3439353936347d7d304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a383330222c2022736967206e6f223a2032392c202276616c7565223a20302e343837363633317d7d304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a383834222c2022736967206e6f223a2033302c202276616c7565223a20302e343933323738347d7d304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a393338222c2022736967206e6f223a2033312c202276616c7565223a20302e343731373933377d7d"
"18.294125000","192.168.146.112","192.168.146.97","TCP","49","1875","49","61932 → 8883 [ACK] Seq=49 Ack=1875 Win=65536 Len=0",,
"18.294991000","192.168.146.97","192.168.146.112","MQTT","1875","49","1950","Publish Message [ecg]","{""data"": {""time"": ""13:00:07:666"", ""sig no"": 26, ""value"": 0.4849775}}","304900036563677b2264617461223a207b2274696d65223a202231333a30303a30373a363636222c2022736967206e6f223a2032362c202276616c7565223a20302e343834393737357d7d"
"18.339990000","192.168.146.97","192.168.146.187","TCP","5","2334","5","8883 → 51901 [ACK] Seq=5 Ack=2334 Win=64351 Len=0",,
"18.574478000","192.168.146.97","192.168.146.112","TCP","1875","49","2324","[TCP Retransmission] 8883 → 61932 [PSH, ACK] Seq=1875 Ack=49 Win=525312 Len=449",,"304900036563677b2264617461223a207b2274696d65223a202231333a30303a30373a363636222c2022736967206e6f223a2032362c202276616c7565223a20302e343834393737357d7d304900036563677b2264617461223a207b2274696d65223a202231333a30303a30373a373231222c2022736967206e6f223a2032372c202276616c7565223a20302e353032303832397d7d304800036563677b2264617461223a207b2274696d65223a202231333a30303a30373a373735222c2022736967206e6f223a2032382c202276616c7565223a20302e3439353936347d7d304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a383330222c2022736967206e6f223a2032392c202276616c7565223a20302e343837363633317d7d304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a383834222c2022736967206e6f223a2033302c202276616c7565223a20302e343933323738347d7d304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a393338222c2022736967206e6f223a2033312c202276616c7565223a20302e343731373933377d7d"
"18.576409000","192.168.146.112","192.168.146.97","TCP","49","1875","49","[TCP Dup ACK 94#1] 61932 → 8883 [ACK] Seq=49 Ack=1875 Win=65536 Len=0 SLE=1425 SRE=1875",,
"18.576409000","192.168.146.112","192.168.146.97","TCP","49","1950","49","61932 → 8883 [ACK] Seq=49 Ack=1950 Win=65536 Len=0",,
"18.576699000","192.168.146.97","192.168.146.112","TCP","1950","49","2324","[TCP Retransmission] 8883 → 61932 [PSH, ACK] Seq=1950 Ack=49 Win=525312 Len=374",,"304900036563677b2264617461223a207b2274696d65223a202231333a30303a30373a373231222c2022736967206e6f223a2032372c202276616c7565223a20302e353032303832397d7d304800036563677b2264617461223a207b2274696d65223a202231333a30303a30373a373735222c2022736967206e6f223a2032382c202276616c7565223a20302e3439353936347d7d304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a383330222c2022736967206e6f223a2032392c202276616c7565223a20302e343837363633317d7d304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a383834222c2022736967206e6f223a2033302c202276616c7565223a20302e343933323738347d7d304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a393338222c2022736967206e6f223a2033312c202276616c7565223a20302e343731373933377d7d"
"18.576811000","192.168.146.187","192.168.146.97","MQTT","2334","5","2858","Publish Message [ecg], Publish Message [ecg], Publish Message [ecg], Publish Message [ecg], Publish Message [ecg], Publish Message [ecg], Publish Message [ecg]","{""data"": {""time"": ""13:00:08:993"", ""sig no"": 32, ""value"": 0.4461585}},{""data"": {""time"": ""13:00:08:047"", ""sig no"": 33, ""value"": 0.6703289}},{""data"": {""time"": ""13:00:08:101"", ""sig no"": 34, ""value"": 0.509163}},{""data"": {""time"": ""13:00:08:156"", ""sig no"": 35, ""value"": 0.5326009}},{""data"": {""time"": ""13:00:08:211"", ""sig no"": 36, ""value"": 0.5457847}},{""data"": {""time"": ""13:00:08:265"", ""sig no"": 37, ""value"": 0.5650874}},{""data"": {""time"": ""13:00:08:319"", ""sig no"": 38, ""value"": 0.5882811}}","304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a393933222c2022736967206e6f223a2033322c202276616c7565223a20302e343436313538357d7d304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a303437222c2022736967206e6f223a2033332c202276616c7565223a20302e363730333238397d7d304800036563677b2264617461223a207b2274696d65223a202231333a30303a30383a313031222c2022736967206e6f223a2033342c202276616c7565223a20302e3530393136337d7d304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a313536222c2022736967206e6f223a2033352c202276616c7565223a20302e353332363030397d7d304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a323131222c2022736967206e6f223a2033362c202276616c7565223a20302e353435373834377d7d304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a323635222c2022736967206e6f223a2033372c202276616c7565223a20302e353635303837347d7d304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a333139222c2022736967206e6f223a2033382c202276616c7565223a20302e353838323831317d7d"
"18.622653000","192.168.146.97","192.168.146.187","TCP","5","2858","5","8883 → 51901 [ACK] Seq=5 Ack=2858 Win=64800 Len=0",,
"18.625758000","192.168.146.112","192.168.146.97","TCP","49","2324","49","61932 → 8883 [ACK] Seq=49 Ack=2324 Win=65024 Len=0 SLE=1875 SRE=1950",,
"18.625758000","192.168.146.112","192.168.146.97","TCP","49","2324","49","[TCP Dup ACK 103#1] 61932 → 8883 [ACK] Seq=49 Ack=2324 Win=65024 Len=0 SLE=1950 SRE=2324",,
"18.625838000","192.168.146.97","192.168.146.112","MQTT","2324","49","2848","Publish Message [ecg], Publish Message [ecg], Publish Message [ecg], Publish Message [ecg], Publish Message [ecg], Publish Message [ecg], Publish Message [ecg]","{""data"": {""time"": ""13:00:08:993"", ""sig no"": 32, ""value"": 0.4461585}},{""data"": {""time"": ""13:00:08:047"", ""sig no"": 33, ""value"": 0.6703289}},{""data"": {""time"": ""13:00:08:101"", ""sig no"": 34, ""value"": 0.509163}},{""data"": {""time"": ""13:00:08:156"", ""sig no"": 35, ""value"": 0.5326009}},{""data"": {""time"": ""13:00:08:211"", ""sig no"": 36, ""value"": 0.5457847}},{""data"": {""time"": ""13:00:08:265"", ""sig no"": 37, ""value"": 0.5650874}},{""data"": {""time"": ""13:00:08:319"", ""sig no"": 38, ""value"": 0.5882811}}","304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a393933222c2022736967206e6f223a2033322c202276616c7565223a20302e343436313538357d7d304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a303437222c2022736967206e6f223a2033332c202276616c7565223a20302e363730333238397d7d304800036563677b2264617461223a207b2274696d65223a202231333a30303a30383a313031222c2022736967206e6f223a2033342c202276616c7565223a20302e3530393136337d7d304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a313536222c2022736967206e6f223a2033352c202276616c7565223a20302e353332363030397d7d304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a323131222c2022736967206e6f223a2033362c202276616c7565223a20302e353435373834377d7d304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a323635222c2022736967206e6f223a2033372c202276616c7565223a20302e353635303837347d7d304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a333139222c2022736967206e6f223a2033382c202276616c7565223a20302e353838323831317d7d"
"18.630293000","192.168.146.187","192.168.146.97","MQTT","2858","5","3083","Publish Message [ecg], Publish Message [ecg], Publish Message [ecg][Malformed Packet]","{""data"": {""time"": ""13:00:08:373"", ""sig no"": 39, ""value"": 0.5208819}},{""data"": {""time"": ""13:00:08:427"", ""sig no"": 40, ""value"": 0.4991379}},{""data"": {""time"": ""13:00:08:481"", ""sig no"": 41, ""value"": 0.4861982}}","304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a333733222c2022736967206e6f223a2033392c202276616c7565223a20302e353230383831397d7d304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a343237222c2022736967206e6f223a2034302c202276616c7565223a20302e343939313337397d7d304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a343831222c2022736967206e6f223a2034312c202276616c7565223a20302e343836313938327d7d"
"18.685209000","192.168.146.97","192.168.146.187","TCP","5","3083","5","8883 → 51901 [ACK] Seq=5 Ack=3083 Win=64575 Len=0",,
"18.691022000","192.168.146.187","192.168.146.97","MQTT","3083","5","3158","Publish Message [ecg]","{""data"": {""time"": ""13:00:08:535"", ""sig no"": 42, ""value"": 0.4866865}}","304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a353335222c2022736967206e6f223a2034322c202276616c7565223a20302e343836363836357d7d"
"18.732336000","192.168.146.97","192.168.146.187","TCP","5","3158","5","8883 → 51901 [ACK] Seq=5 Ack=3158 Win=64500 Len=0",,
"18.746422000","192.168.146.187","192.168.146.97","MQTT","3158","5","3233","Publish Message [ecg]","{""data"": {""time"": ""13:00:08:591"", ""sig no"": 43, ""value"": 0.4676432}}","304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a353931222c2022736967206e6f223a2034332c202276616c7565223a20302e343637363433327d7d"
"18.795210000","192.168.146.97","192.168.146.187","TCP","5","3233","5","8883 → 51901 [ACK] Seq=5 Ack=3233 Win=64425 Len=0",,
"18.796667000","192.168.146.112","192.168.146.97","TCP","49","2848","49","61932 → 8883 [ACK] Seq=49 Ack=2848 Win=64512 Len=0",,
"18.796735000","192.168.146.97","192.168.146.112","MQTT","2848","49","3223","Publish Message [ecg], Publish Message [ecg], Publish Message [ecg], Publish Message [ecg], Publish Message [ecg]","{""data"": {""time"": ""13:00:08:373"", ""sig no"": 39, ""value"": 0.5208819}},{""data"": {""time"": ""13:00:08:427"", ""sig no"": 40, ""value"": 0.4991379}},{""data"": {""time"": ""13:00:08:481"", ""sig no"": 41, ""value"": 0.4861982}},{""data"": {""time"": ""13:00:08:535"", ""sig no"": 42, ""value"": 0.4866865}},{""data"": {""time"": ""13:00:08:591"", ""sig no"": 43, ""value"": 0.4676432}}","304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a333733222c2022736967206e6f223a2033392c202276616c7565223a20302e353230383831397d7d304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a343237222c2022736967206e6f223a2034302c202276616c7565223a20302e343939313337397d7d304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a343831222c2022736967206e6f223a2034312c202276616c7565223a20302e343836313938327d7d304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a353335222c2022736967206e6f223a2034322c202276616c7565223a20302e343836363836357d7d304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a353931222c2022736967206e6f223a2034332c202276616c7565223a20302e343637363433327d7d"
"18.803711000","192.168.146.187","192.168.146.97","MQTT","3233","5","3308","Publish Message [ecg]","{""data"": {""time"": ""13:00:08:645"", ""sig no"": 44, ""value"": 0.4888838}}","304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a363435222c2022736967206e6f223a2034342c202276616c7565223a20302e343838383833387d7d"
"18.857630000","192.168.146.97","192.168.146.187","TCP","5","3308","5","8883 → 51901 [ACK] Seq=5 Ack=3308 Win=64350 Len=0",,
"18.866189000","192.168.146.187","192.168.146.97","MQTT","3308","5","3382","Publish Message [ecg]","{""data"": {""time"": ""13:00:08:699"", ""sig no"": 45, ""value"": 0.457145}}","304800036563677b2264617461223a207b2274696d65223a202231333a30303a30383a363939222c2022736967206e6f223a2034352c202276616c7565223a20302e3435373134357d7d"
"18.919748000","192.168.146.97","192.168.146.187","TCP","5","3382","5","8883 → 51901 [ACK] Seq=5 Ack=3382 Win=64276 Len=0",,
"18.926660000","192.168.146.187","192.168.146.97","MQTT","3382","5","3457","Publish Message [ecg]","{""data"": {""time"": ""13:00:08:753"", ""sig no"": 46, ""value"": 0.4759441}}","304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a373533222c2022736967206e6f223a2034362c202276616c7565223a20302e343735393434317d7d"
"18.967180000","192.168.146.97","192.168.146.187","TCP","5","3457","5","8883 → 51901 [ACK] Seq=5 Ack=3457 Win=64201 Len=0",,
"18.968298000","192.168.146.112","192.168.146.97","TCP","49","3223","49","61932 → 8883 [ACK] Seq=49 Ack=3223 Win=64256 Len=0",,
"18.968385000","192.168.146.97","192.168.146.112","MQTT","3223","49","3447","Publish Message [ecg], Publish Message [ecg], Publish Message [ecg]","{""data"": {""time"": ""13:00:08:645"", ""sig no"": 44, ""value"": 0.4888838}},{""data"": {""time"": ""13:00:08:699"", ""sig no"": 45, ""value"": 0.457145}},{""data"": {""time"": ""13:00:08:753"", ""sig no"": 46, ""value"": 0.4759441}}","304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a363435222c2022736967206e6f223a2034342c202276616c7565223a20302e343838383833387d7d304800036563677b2264617461223a207b2274696d65223a202231333a30303a30383a363939222c2022736967206e6f223a2034352c202276616c7565223a20302e3435373134357d7d304900036563677b2264617461223a207b2274696d65223a202231333a30303a30383a373533222c2022736967206e6f223a2034362c202276616c7565223a20302e343735393434317d7d"
"18.972296000","192.168.146.187","192.168.146.97","MQTT","3457","5","3532","Publish Message [ecg]","{""data"": {""time"": ""13:00:09:808"", ""sig no"": 47, ""value"": 0.6642252}}","304900036563677b2264617461223a207b2274696d65223a202231333a30303a30393a383038222c2022736967206e6f223a2034372c202276616c7565223a20302e363634323235327d7d"
"19.014726000","192.168.146.97","192.168.146.187","TCP","5","3532","5","8883 → 51901 [ACK] Seq=5 Ack=3532 Win=64126 Len=0",,
"19.024535000","192.168.146.112","192.168.146.97","TCP","49","3447","49","61932 → 8883 [ACK] Seq=49 Ack=3447 Win=65536 Len=0",,
"19.024614000","192.168.146.97","192.168.146.112","MQTT","3447","49","3522","Publish Message [ecg]","{""data"": {""time"": ""13:00:09:808"", ""sig no"": 47, ""value"": 0.6642252}}","304900036563677b2264617461223a207b2274696d65223a202231333a30303a30393a383038222c2022736967206e6f223a2034372c202276616c7565223a20302e363634323235327d7d"
"19.029754000","192.168.146.187","192.168.146.97","MQTT","3532","5","3607","Publish Message [ecg]","{""data"": {""time"": ""13:00:09:862"", ""sig no"": 48, ""value"": 0.4603189}}","304900036563677b2264617461223a207b2274696d65223a202231333a30303a30393a383632222c2022736967206e6f223a2034382c202276616c7565223a20302e343630333138397d7d"
"19.076810000","192.168.146.97","192.168.146.187","TCP","5","3607","5","8883 → 51901 [ACK] Seq=5 Ack=3607 Win=64051 Len=0",,
"19.084007000","192.168.146.187","192.168.146.97","MQTT","3607","5","3682","Publish Message [ecg]","{""data"": {""time"": ""13:00:09:917"", ""sig no"": 49, ""value"": 0.4927901}}","304900036563677b2264617461223a207b2274696d65223a202231333a30303a30393a393137222c2022736967206e6f223a2034392c202276616c7565223a20302e343932373930317d7d"
"19.092145000","192.168.146.112","192.168.146.97","TCP","49","3522","49","61932 → 8883 [ACK] Seq=49 Ack=3522 Win=65536 Len=0",,
"19.092244000","192.168.146.97","192.168.146.112","MQTT","3522","49","3672","Publish Message [ecg], Publish Message [ecg]","{""data"": {""time"": ""13:00:09:862"", ""sig no"": 48, ""value"": 0.4603189}},{""data"": {""time"": ""13:00:09:917"", ""sig no"": 49, ""value"": 0.4927901}}","304900036563677b2264617461223a207b2274696d65223a202231333a30303a30393a383632222c2022736967206e6f223a2034382c202276616c7565223a20302e343630333138397d7d304900036563677b2264617461223a207b2274696d65223a202231333a30303a30393a393137222c2022736967206e6f223a2034392c202276616c7565223a20302e343932373930317d7d"
"19.124333000","192.168.146.97","192.168.146.187","TCP","5","3682","5","8883 → 51901 [ACK] Seq=5 Ack=3682 Win=64800 Len=0",,
"19.129932000","192.168.146.187","192.168.146.97","MQTT","3682","5","3757","Publish Message [ecg]","{""data"": {""time"": ""13:00:09:973"", ""sig no"": 50, ""value"": 0.5189288}}","304900036563677b2264617461223a207b2274696d65223a202231333a30303a30393a393733222c2022736967206e6f223a2035302c202276616c7565223a20302e353138393238387d7d"
"19.170668000","192.168.146.97","192.168.146.187","TCP","5","3757","5","8883 → 51901 [ACK] Seq=5 Ack=3757 Win=64725 Len=0",,
"19.172904000","192.168.146.112","192.168.146.97","TCP","49","3672","49","61932 → 8883 [ACK] Seq=49 Ack=3672 Win=65280 Len=0",,
"19.172974000","192.168.146.97","192.168.146.112","MQTT","3672","49","3747","Publish Message [ecg]","{""data"": {""time"": ""13:00:09:973"", ""sig no"": 50, ""value"": 0.5189288}}","304900036563677b2264617461223a207b2274696d65223a202231333a30303a30393a393733222c2022736967206e6f223a2035302c202276616c7565223a20302e353138393238387d7d"
"19.176123000","192.168.146.187","192.168.146.97","MQTT","3757","5","3832","Publish Message [ecg]","{""data"": {""time"": ""13:00:09:027"", ""sig no"": 51, ""value"": 0.5387045}}","304900036563677b2264617461223a207b2274696d65223a202231333a30303a30393a303237222c2022736967206e6f223a2035312c202276616c7565223a20302e353338373034357d7d"
"19.216949000","192.168.146.97","192.168.146.187","TCP","5","3832","5","8883 → 51901 [ACK] Seq=5 Ack=3832 Win=64650 Len=0",,
"19.228802000","192.168.146.187","192.168.146.97","TCP","3832","5","3834","",,"3049"
"19.280945000","192.168.146.97","192.168.146.187","TCP","5","3834","5","8883 → 51901 [ACK] Seq=5 Ack=3834 Win=64648 Len=0",,
"19.282536000","192.168.146.112","192.168.146.97","TCP","49","3747","49","61932 → 8883 [ACK] Seq=49 Ack=3747 Win=65280 Len=0",,
"19.282592000","192.168.146.97","192.168.146.112","MQTT","3747","49","3822","Publish Message [ecg]","{""data"": {""time"": ""13:00:09:027"", ""sig no"": 51, ""value"": 0.5387045}}","304900036563677b2264617461223a207b2274696d65223a202231333a30303a30393a303237222c2022736967206e6f223a2035312c202276616c7565223a20302e353338373034357d7d"
"19.292749000","192.168.146.187","192.168.146.97","MQTT","3834","5","3982","Publish Message [ecg], Publish Message [ecg]","{""data"": {""time"": ""13:00:09:081"", ""sig no"": 52, ""value"": 0.5531091}},{""data"": {""time"": ""13:00:09:137"", ""sig no"": 53, ""value"": 0.4793622}}","00036563677b2264617461223a207b2274696d65223a202231333a30303a30393a303831222c2022736967206e6f223a2035322c202276616c7565223a20302e353533313039317d7d304900036563677b2264617461223a207b2274696d65223a202231333a30303a30393a313337222c2022736967206e6f223a2035332c202276616c7565223a20302e343739333632327d7d"
